"quantity","pop","year","mean","sd"
"S","Stewart",2006,1743.15786802581,117.124004302534
"S","Stewart",2007,1841.53712827316,169.168124573368
"S","Stewart",2008,2432.96884552608,63.2248705911375
"S","Stewart",2009,4946.18167822392,144.213558439422
"S","Stewart",2010,2005.95034130572,105.237770093926
"S","Stewart",2011,2529.50874655821,64.584856488712
"S","Stewart",2012,1839.49973932575,108.358964726865
"S","Stewart",2013,864.951103909811,106.865931622627
"S","Stewart",2014,4078.97655278693,242.489058127372
"S","Stewart",2015,4076.60808265996,114.147252829786
"S_msy","Stewart",NA,6430.5593408164,2332.5858293576
"sigma_R","Stewart",NA,0.804305508284743,0.13165332991844
"U_msy","Stewart",NA,0.249907226543116,0.0894760846490664
"alpha","Teslin",NA,4.80525761223423,3.10862590246568
"beta","Teslin",NA,0.00013095903556229,8.3604743729547e-05
"logR","Teslin",1985,8.22502459276722,0.628732266417092
"logR","Teslin",1986,9.91310653303467,0.313890229042812
"logR","Teslin",1987,9.94135029684795,0.335941827161853
"logR","Teslin",1988,8.73421585108829,0.730350384409633
"logR","Teslin",1989,9.79721705281579,0.467112004942108
"logR","Teslin",1990,9.87918305562281,0.45816143599039
"logR","Teslin",1991,8.96100963739518,0.682655067791921
"logR","Teslin",1992,9.87553000886844,0.198911924330241
"logR","Teslin",1993,9.63918736178017,0.282059885788181
"logR","Teslin",1994,8.2424207591601,0.53283088220811
"logR","Teslin",1995,10.0258075072997,0.187981866216119
"logR","Teslin",1996,8.15270004756676,0.609810472194779
"logR","Teslin",1997,8.8717863880761,0.366740900816034
"logR","Teslin",1998,8.61188639038191,0.512948181208102
"logR","Teslin",1999,9.84064430555406,0.183037316232198
"logR","Teslin",2000,8.07762305255555,0.707808860926125
"logR","Teslin",2001,9.63118837582709,0.326610871514102
"logR","Teslin",2002,9.84626170305435,0.457241418828748
"logR","Teslin",2003,9.72017606743941,0.193076418368246
"logR","Teslin",2004,9.25310475079914,0.13832602102038
"logR","Teslin",2005,8.86726448501238,0.15026063110732
"logR","Teslin",2006,8.51298451514399,0.179887196128478
"logR","Teslin",2007,9.53621174770775,0.0824853159449145
"logR","Teslin",2008,8.55534982842174,0.152508672690117
"logR","Teslin",2009,8.74210233416064,0.113755886580883
"logR","Teslin",2010,8.18219642070746,0.153797755988158
"logR","Teslin",2011,10.0572690173973,0.080505114177093
"logR","Teslin",2012,9.49529383796036,0.10595632750871
"logR","Teslin",2013,8.8832890751616,0.198487424232962
"logR","Teslin",2014,9.13018039847241,0.369076629805313
"logR","Teslin",2015,9.51471027965106,0.80043375501789
"logR_resid","Teslin",1985,-1.07180471926906,0.599358931864905
"logR_resid","Teslin",1986,0.559140971296463,0.362969037525453
"logR_resid","Teslin",1987,0.842351600019942,0.432255109187714
"logR_resid","Teslin",1988,-0.570450144625411,0.72953006322
"logR_resid","Teslin",1989,0.477044417240502,0.530527948384471
"logR_resid","Teslin",1990,0.61638486487368,0.506755759603766
"logR_resid","Teslin",1991,-0.31351600202209,0.665179459952807
"logR_resid","Teslin",1992,0.564213391924874,0.280920156692296
"logR_resid","Teslin",1993,0.371275622531611,0.352145952688458
"logR_resid","Teslin",1994,-0.923312706153422,0.519693163296392
"logR_resid","Teslin",1995,0.691836793262408,0.275915711626231
"logR_resid","Teslin",1996,-1.15290486991489,0.592302337588513
"logR_resid","Teslin",1997,-0.363952764065835,0.441755351706121
"logR_resid","Teslin",1998,-0.701769487752646,0.519019521186665
"logR_resid","Teslin",1999,0.687176899351233,0.328223598734379
"logR_resid","Teslin",2000,-1.09870629952548,0.686829700668049
"logR_resid","Teslin",2001,0.479084430690288,0.556105054874921
"logR_resid","Teslin",2002,0.741225428679382,0.466004832081298
"logR_resid","Teslin",2003,0.570361483965358,0.323616396117506
"logR_resid","Teslin",2004,0.0708571626543733,0.289693973156794
"logR_resid","Teslin",2005,-0.419420950031821,0.310360776247945
"logR_resid","Teslin",2006,-0.772394491537662,0.260796091208924
"logR_resid","Teslin",2007,0.214826372067708,0.181722568231867
"logR_resid","Teslin",2008,-0.515576346837897,0.572793303042505
"logR_resid","Teslin",2009,-0.498853263943276,0.401794002127287
"logR_resid","Teslin",2010,-1.0231851831653,0.280476241447207
"logR_resid","Teslin",2011,0.829865091097107,0.252451767092427
"logR_resid","Teslin",2012,0.220042024115678,0.224064721156136
"logR_resid","Teslin",2013,-0.444913967856667,0.267254222290742
"logR_resid","Teslin",2014,-0.205512850287531,0.399540199238794
"logR_resid","Teslin",2015,0.183763124265215,0.791900373021542
"S","Teslin",1985,7117.76613321369,1262.39371202265
"S","Teslin",1986,7803.33869523161,1329.46479851163
"S","Teslin",1987,3579.45133767469,803.749421673983
"S","Teslin",1988,6006.40339834686,959.417382296551
"S","Teslin",1989,10178.9303163912,2756.34395511315
"S","Teslin",1990,5275.79494531515,1788.19294159444
"S","Teslin",1991,5250.12371356421,992.991590861628
"S","Teslin",1992,6975.64229725423,1206.73641620235
"S","Teslin",1993,5673.72531457858,1115.60414429523
"S","Teslin",1994,4097.26738267719,806.771059870647
"S","Teslin",1995,7701.92023058539,1447.48763793255
"S","Teslin",1996,8001.17302308331,1324.06205569123
"S","Teslin",1997,5793.25160753266,1532.53216193596
"S","Teslin",1998,6752.64555151418,789.374187826992
"S","Teslin",1999,4087.11807291849,870.512433967703
"S","Teslin",2000,4247.44617095121,684.337149819877
"S","Teslin",2001,13974.273324245,2342.88413839787
"S","Teslin",2002,3577.8008136136,878.751267635423
"S","Teslin",2003,3974.10229986097,925.257278281803
"S","Teslin",2004,4250.8732966135,814.540887583301
"S","Teslin",2005,8840.01484097469,1282.30319009169
"S","Teslin",2006,5866.16704129312,1131.59263716238
"S","Teslin",2007,6410.94496249069,248.332276579861
"S","Teslin",2008,11868.6449621651,3466.04178113571
"S","Teslin",2009,10472.9488113772,1519.12908652054
"S","Teslin",2010,4482.97579680576,447.040825249748
"S","Teslin",2011,4665.70187293829,508.763973882354
"S","Teslin",2012,5311.93994750272,495.847850093494
"S","Teslin",2013,7700.68566480296,558.892819797162
"S","Teslin",2014,7361.54221934522,632.749162466121
"S","Teslin",2015,7423.45478690594,525.135126922043
"S_msy","Teslin",NA,5719.0397298821,3187.40186110012
"sigma_R","Teslin",NA,0.815047762481325,0.143878330677303
"U_msy","Teslin",NA,0.53984920926906,0.172404604431689
"alpha","UprLksMain",NA,5.12582758423589,1.77638950574826
"beta","UprLksMain",NA,0.000292354223647066,6.48165871951014e-05
"logR","UprLksMain",1985,9.50051501097208,0.356392696953038
"logR","UprLksMain",1986,10.4358569946564,0.172618635446875
"logR","UprLksMain",1987,8.0217402376464,0.721748273431711
"logR","UprLksMain",1988,9.30047690819122,0.491624933590245
"logR","UprLksMain",1989,10.2197249263831,0.201504010202942
"logR","UprLksMain",1990,7.56450210322772,0.864502603062808
"logR","UprLksMain",1991,10.0920170913858,0.140711795220091
"logR","UprLksMain",1992,4.65307924905058,0.882265631018428
"logR","UprLksMain",1993,9.44315002807539,0.217935636534878
"logR","UprLksMain",1994,8.15743792121362,0.562381842979358
"logR","UprLksMain",1995,9.97903285443436,0.222767743547563
"logR","UprLksMain",1996,8.57712168738471,0.359354823308357
"logR","UprLksMain",1997,8.18028328098371,0.553902636306922
"logR","UprLksMain",1998,9.93725239435574,0.155416897878251
"logR","UprLksMain",1999,9.22856970774651,0.108819207116753
"logR","UprLksMain",2000,8.42865057618817,0.184735312920005
"logR","UprLksMain",2001,6.5754615485501,0.681575797572316
"logR","UprLksMain",2002,9.10550350872676,0.0744343415697199
"logR","UprLksMain",2003,7.22789916159934,0.177350495642877
"logR","UprLksMain",2004,7.44052399982704,0.166816272722922
"logR","UprLksMain",2005,9.22142772265791,0.0457198337437143
"logR","UprLksMain",2006,8.10870583422105,0.103423856171026
"logR","UprLksMain",2007,7.82229736611279,0.100428478667443
"logR","UprLksMain",2008,8.70252499091766,0.0867734096054636
"logR","UprLksMain",2009,8.46651146186765,0.101699023923935
"logR","UprLksMain",2010,8.07990034574374,0.123538069345226
"logR","UprLksMain",2011,8.46296381946298,0.0658954947962638
"logR","UprLksMain",2012,8.22820399527762,0.0897869404511658
"logR","UprLksMain",2013,8.47985445992665,0.185712756790216
"logR","UprLksMain",2014,8.59258782175283,0.503279950319792
"logR","UprLksMain",2015,9.71559112095486,1.22501706841578
"logR_resid","UprLksMain",1985,0.801940794556762,0.418304737862888
"logR_resid","UprLksMain",1986,1.73366377721073,0.284481672231158
"logR_resid","UprLksMain",1987,-0.557632641732014,0.728672105629167
"logR_resid","UprLksMain",1988,0.935463452852224,0.568441642192125
"logR_resid","UprLksMain",1989,2.53630737326559,0.467747528116441
"logR_resid","UprLksMain",1990,-0.649874728190188,0.877014730781002
"logR_resid","UprLksMain",1991,1.77120848113432,0.350182448851117
"logR_resid","UprLksMain",1992,-3.41833996255098,0.830988936822928
"logR_resid","UprLksMain",1993,0.745508046966471,0.320290543826005
"logR_resid","UprLksMain",1994,-0.522841240811864,0.585918966956535
"logR_resid","UprLksMain",1995,1.78877003226972,0.421254546089866
"logR_resid","UprLksMain",1996,-0.0326313509283436,0.415141045885769
"logR_resid","UprLksMain",1997,-0.231138606084869,0.593009985815289
"logR_resid","UprLksMain",1998,1.47171401984996,0.322439313091023
"logR_resid","UprLksMain",1999,0.526152755622311,0.251087776974518
"logR_resid","UprLksMain",2000,-0.267374216669659,0.280943575683271
"logR_resid","UprLksMain",2001,-0.502112337739557,0.800971081164689
"logR_resid","UprLksMain",2002,0.412599724179429,0.231971905633633
"logR_resid","UprLksMain",2003,-1.41552832058024,0.278633988653302
"logR_resid","UprLksMain",2004,-0.88685061497052,0.344886618956278
"logR_resid","UprLksMain",2005,0.659437452564338,0.235238319858583
"logR_resid","UprLksMain",2006,-0.528474042083894,0.271099268080278
"logR_resid","UprLksMain",2007,-0.528735865821955,0.304940468000907
"logR_resid","UprLksMain",2008,-0.00526921697703235,0.231207745994061
"logR_resid","UprLksMain",2009,0.0147834580198511,0.296744273900036
"logR_resid","UprLksMain",2010,-0.58249365706515,0.271100587661535
"logR_resid","UprLksMain",2011,-0.193046897480077,0.224562268761812
"logR_resid","UprLksMain",2012,-0.405384653317073,0.263695825147996
"logR_resid","UprLksMain",2013,-0.141208175375601,0.311480265816862
"logR_resid","UprLksMain",2014,0.17845842491762,0.55889188831187
"logR_resid","UprLksMain",2015,1.08556085273582,1.22243670145617
"S","UprLksMain",1985,3818.2453204626,553.624065278756
"S","UprLksMain",1986,3262.24657837871,524.024993754252
"S","UprLksMain",1987,2042.42008647941,441.024627516579
"S","UprLksMain",1988,1353.80574841781,313.762741163718
"S","UprLksMain",1989,550.342820135048,161.294095071462
"S","UprLksMain",1990,1079.80749062238,265.586564903464
"S","UprLksMain",1991,7387.74827980057,951.681447824029
"S","UprLksMain",1992,8795.39403991635,1158.46504342934
"S","UprLksMain",1993,3125.84038767842,423.126985965962
"S","UprLksMain",1994,4202.37893901338,541.313500688003
"S","UprLksMain",1995,8184.41740960101,983.228403916868
"S","UprLksMain",1996,5174.94621345067,516.953195515882
"S","UprLksMain",1997,6766.20186673995,817.705399427154
"S","UprLksMain",1998,1580.99651678341,254.686652370414
"S","UprLksMain",1999,3240.55320458234,433.405644791398
"S","UprLksMain",2000,3961.58901012307,460.046532971702
"S","UprLksMain",2001,13750.0883990093,2659.57425561344
"S","UprLksMain",2002,4021.34622077221,548.875257223675
"S","UprLksMain",2003,4760.36812206336,520.645408132346
"S","UprLksMain",2004,7313.23936390499,808.884262577983
"S","UprLksMain",2005,5656.93797759687,115.70040437337
"S","UprLksMain",2006,2261.69317403069,77.4468064966149
"S","UprLksMain",2007,1271.99834585196,44.6976191219581
"S","UprLksMain",2008,3748.8869767613,93.1418493616709
"S","UprLksMain",2009,1506.30132142108,44.8679216342973
"S","UprLksMain",2010,2450.08976248064,66.2082264476838
"S","UprLksMain",2011,4701.96098821924,92.4963104420801
"S","UprLksMain",2012,2238.56221516315,78.2439024372314
"S","UprLksMain",2013,2160.13356913538,55.3597745230572
"S","UprLksMain",2014,6775.6621164035,303.372675955501
"S","UprLksMain",2015,5001.08722535801,106.043410775596
"S_msy","UprLksMain",NA,2127.13399972067,338.518966986714
"sigma_R","UprLksMain",NA,1.31666446155806,0.210055234792302
"U_msy","UprLksMain",NA,0.60778958420862,0.0999977740405001
"alpha","White-Donjek",NA,3.94708888338518,2.00678059856038
"beta","White-Donjek",NA,0.00014507097214644,8.56254264440139e-05
"logR","White-Donjek",1985,8.4197537280258,0.627697850899879
"logR","White-Donjek",1986,9.04581309579892,0.410519328958629
"logR","White-Donjek",1987,9.95312946922834,0.286813902138788
"logR","White-Donjek",1988,9.55749165953532,0.487532867812986
"logR","White-Donjek",1989,9.6640946323309,0.660518024550883
"logR","White-Donjek",1990,9.98630036662278,0.28827906007221
"logR","White-Donjek",1991,8.87590789414568,0.45541392025436
"logR","White-Donjek",1992,9.53681093260751,0.23879824583288
"logR","White-Donjek",1993,9.66397737538614,0.309654957359386
"logR","White-Donjek",1994,9.13923236285981,0.285554003662706
"logR","White-Donjek",1995,8.27523587739823,0.502614752633218
"logR","White-Donjek",1996,7.61755591487729,0.58006091822647
"logR","White-Donjek",1997,9.70128676365117,0.190536616614604
"logR","White-Donjek",1998,9.06867696311316,0.376459996758584
"logR","White-Donjek",1999,9.39960645061076,0.236917308102039
"logR","White-Donjek",2000,8.37557594315855,0.564657135482003
"logR","White-Donjek",2001,10.0776597660537,0.0735240297616298
"logR","White-Donjek",2002,7.45283295436775,0.306870365558243
"logR","White-Donjek",2003,8.95415982295941,0.182514300434148
"logR","White-Donjek",2004,8.49171650610752,0.221299739221966
"logR","White-Donjek",2005,8.80368380294851,0.218978211993574
"logR","White-Donjek",2006,8.47252371922625,0.237555253416214
"logR","White-Donjek",2007,7.83915689827435,0.313524804231131
"logR","White-Donjek",2008,7.6657525208314,0.296458868792753
"logR","White-Donjek",2009,8.91977282620195,0.13724262896253
"logR","White-Donjek",2010,8.09977844710698,0.203663970716957
"logR","White-Donjek",2011,9.78144698662629,0.13781343566382
"logR","White-Donjek",2012,9.5581163969845,0.155136943866276
"logR","White-Donjek",2013,9.16127795890128,0.291579832613824
"logR","White-Donjek",2014,9.2024316067621,0.424777851253151
"logR","White-Donjek",2015,8.83253373191926,0.84333237195933
"logR_resid","White-Donjek",1985,-0.37130148258665,0.615280379790695
"logR_resid","White-Donjek",1986,0.0709193075390531,0.429382049126279
"logR_resid","White-Donjek",1987,1.10892870995958,0.354980950003277
"logR_resid","White-Donjek",1988,0.584073351301193,0.519482053932842
"logR_resid","White-Donjek",1989,0.552095730675093,0.628684262523188
"logR_resid","White-Donjek",1990,0.903209536178148,0.356061353490152
"logR_resid","White-Donjek",1991,-0.131038016598618,0.472525155978944
"logR_resid","White-Donjek",1992,0.560145363384354,0.314546142815921
"logR_resid","White-Donjek",1993,0.595032032384861,0.344227121713249
"logR_resid","White-Donjek",1994,0.0624731484987128,0.341394595784161
"logR_resid","White-Donjek",1995,-0.837551827264267,0.50347928989331
"logR_resid","White-Donjek",1996,-1.45729542289081,0.567243614270468
"logR_resid","White-Donjek",1997,0.673587883926826,0.27049975699481
"logR_resid","White-Donjek",1998,0.0020724291229487,0.392428848273382
"logR_resid","White-Donjek",1999,0.383547400003652,0.305339486614903
"logR_resid","White-Donjek",2000,-0.60271131119629,0.572157656512174
"logR_resid","White-Donjek",2001,1.06748682398791,0.214153254932224
"logR_resid","White-Donjek",2002,-1.38722802910268,0.362150817631495
"logR_resid","White-Donjek",2003,-0.109349117354293,0.320128947311317
"logR_resid","White-Donjek",2004,-0.525367763646894,0.284269103608147
"logR_resid","White-Donjek",2005,-0.29366974044829,0.283891743238753
"logR_resid","White-Donjek",2006,-0.616700629444284,0.296007319127355
"logR_resid","White-Donjek",2007,-1.24689552039403,0.349254586560315
"logR_resid","White-Donjek",2008,-1.09870698229913,0.372095266200029
"logR_resid","White-Donjek",2009,-0.139847959172449,0.223687600318044
"logR_resid","White-Donjek",2010,-0.708690070684795,0.306223396064595
"logR_resid","White-Donjek",2011,0.801408035095532,0.244964954503604
"logR_resid","White-Donjek",2012,0.804655822756366,0.305749585077019
"logR_resid","White-Donjek",2013,0.690462698078427,0.408996664302658
"logR_resid","White-Donjek",2014,0.147213447021066,0.444486637431076
"logR_resid","White-Donjek",2015,-0.260390494129139,0.793447714160807
"S","White-Donjek",1985,2900.66370570058,717.652751673947
"S","White-Donjek",1986,4135.63762887316,850.322335012696
"S","White-Donjek",1987,3117.89417817423,632.873604262584
"S","White-Donjek",1988,3989.65460713191,770.929310273009
"S","White-Donjek",1989,6714.35762031015,1831.89777020521
"S","White-Donjek",1990,5428.63192564634,1610.47123751426
"S","White-Donjek",1991,4778.19858234249,1209.82990941128
"S","White-Donjek",1992,4356.46022958129,910.8485459262
"S","White-Donjek",1993,6020.79359523412,916.529066753522
"S","White-Donjek",1994,5442.03148670038,964.925162463546
"S","White-Donjek",1995,8105.24181469727,2797.14692660057
"S","White-Donjek",1996,7980.07578197768,1148.80776091478
"S","White-Donjek",1997,4688.30412504033,790.636897353201
"S","White-Donjek",1998,5483.81118930963,672.067426716582
"S","White-Donjek",1999,4481.38674407532,947.120459898399
"S","White-Donjek",2000,4176.90808852595,691.741386961484
"S","White-Donjek",2001,4340.57442908627,888.037589496657
"S","White-Donjek",2002,3096.01537017477,527.083062066761
"S","White-Donjek",2003,7486.68673266016,1003.58908669528
"S","White-Donjek",2004,4639.8616563909,956.710786526085
"S","White-Donjek",2005,6586.39609419363,1042.86309147495
"S","White-Donjek",2006,6900.70450437357,1041.21288479181
"S","White-Donjek",2007,5795.03910412459,185.058170799348
"S","White-Donjek",2008,2691.491288036,384.495179402597
"S","White-Donjek",2009,5014.48618106074,767.449071530186
"S","White-Donjek",2010,2869.12777349354,376.168019714708
"S","White-Donjek",2011,3988.26181741921,662.676660283823
"S","White-Donjek",2012,2638.95425180084,505.338019761604
"S","White-Donjek",2013,1794.6487738029,433.699652218252
"S","White-Donjek",2014,5254.3200867045,691.21578252619
"S","White-Donjek",2015,7362.96852932005,674.420040226887
"S_msy","White-Donjek",NA,4439.19702541308,2101.32315379686
"sigma_R","White-Donjek",NA,0.823004317614356,0.129105702748475
"U_msy","White-Donjek",NA,0.507705040275813,0.145077358359198
