Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count, CASE  WHEN Count Type = 'Counted Live' THEN 'Counted' ELSE Count Type END,Method
Salmon River (Aniak) Escapement,,,2006,09/06,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2006,09/07,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2006,09/08,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2006,09/09,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2006,09/10,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2006,09/11,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2006,09/12,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2006,09/13,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2006,09/14,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2006,09/15,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2006,09/16,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2006,09/17,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2006,09/18,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2006,09/19,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2006,09/20,Salmon River (Aniak),Chinook,0,0,Estimated,Weir
Salmon River (Aniak) Escapement,,,2007,06/15,Salmon River (Aniak),Chinook,0,0,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,06/16,Salmon River (Aniak),Chinook,0,0,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,06/17,Salmon River (Aniak),Chinook,0,0,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,06/18,Salmon River (Aniak),Chinook,0,0,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,06/19,Salmon River (Aniak),Chinook,0,0,Counted,Weir
Salmon River (Aniak) Escapement,,,2007,06/20,Salmon River (Aniak),Chinook,0,0,Counted,Weir
