Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count, CASE  WHEN Count Type = 'Counted Live' THEN 'Counted' ELSE Count Type END,Method
Salmon River (Pitka Fork) Escapement,,,2017,06/22,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,06/23,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,06/24,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,06/25,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,06/26,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,06/27,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,06/28,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,06/29,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,06/30,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/01,Salmon River (Pitka Fork),Chinook,2,2,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/02,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/03,Salmon River (Pitka Fork),Chinook,2,2,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/04,Salmon River (Pitka Fork),Chinook,10,10,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/05,Salmon River (Pitka Fork),Chinook,2,2,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/06,Salmon River (Pitka Fork),Chinook,2,2,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/07,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/08,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/09,Salmon River (Pitka Fork),Chinook,13,13,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/10,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/11,Salmon River (Pitka Fork),Chinook,8,8,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/12,Salmon River (Pitka Fork),Chinook,13,13,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/13,Salmon River (Pitka Fork),Chinook,771,771,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/14,Salmon River (Pitka Fork),Chinook,648,648,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/15,Salmon River (Pitka Fork),Chinook,18,18,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/16,Salmon River (Pitka Fork),Chinook,49,49,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/17,Salmon River (Pitka Fork),Chinook,95,95,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/18,Salmon River (Pitka Fork),Chinook,244,244,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/19,Salmon River (Pitka Fork),Chinook,765,765,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/20,Salmon River (Pitka Fork),Chinook,871,871,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/21,Salmon River (Pitka Fork),Chinook,151,151,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/22,Salmon River (Pitka Fork),Chinook,508,508,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/23,Salmon River (Pitka Fork),Chinook,567,567,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/24,Salmon River (Pitka Fork),Chinook,572,572,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/25,Salmon River (Pitka Fork),Chinook,66,66,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/26,Salmon River (Pitka Fork),Chinook,595,595,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/27,Salmon River (Pitka Fork),Chinook,341,341,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/28,Salmon River (Pitka Fork),Chinook,495,495,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/29,Salmon River (Pitka Fork),Chinook,314,314,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/30,Salmon River (Pitka Fork),Chinook,112,112,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,07/31,Salmon River (Pitka Fork),Chinook,178,178,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/01,Salmon River (Pitka Fork),Chinook,191,191,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/02,Salmon River (Pitka Fork),Chinook,203,203,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/03,Salmon River (Pitka Fork),Chinook,147,147,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/04,Salmon River (Pitka Fork),Chinook,57,57,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/05,Salmon River (Pitka Fork),Chinook,64,64,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/06,Salmon River (Pitka Fork),Chinook,65,65,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/07,Salmon River (Pitka Fork),Chinook,56,56,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/08,Salmon River (Pitka Fork),Chinook,14,14,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/09,Salmon River (Pitka Fork),Chinook,16,16,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/10,Salmon River (Pitka Fork),Chinook,9,9,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/11,Salmon River (Pitka Fork),Chinook,19,19,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/12,Salmon River (Pitka Fork),Chinook,15,15,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/13,Salmon River (Pitka Fork),Chinook,11,11,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/14,Salmon River (Pitka Fork),Chinook,9,9,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/15,Salmon River (Pitka Fork),Chinook,6,6,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/16,Salmon River (Pitka Fork),Chinook,4,4,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/17,Salmon River (Pitka Fork),Chinook,4,4,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/18,Salmon River (Pitka Fork),Chinook,3,3,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/19,Salmon River (Pitka Fork),Chinook,2,2,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/20,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/21,Salmon River (Pitka Fork),Chinook,2,2,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/22,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/23,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/24,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/25,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/26,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/27,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/28,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/29,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/30,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2017,08/31,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,06/20,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,06/21,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,06/22,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,06/23,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,06/24,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,06/25,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,06/26,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,06/27,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,06/28,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,06/29,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,06/30,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/01,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/02,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/03,Salmon River (Pitka Fork),Chinook,3,3,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/04,Salmon River (Pitka Fork),Chinook,2,2,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/05,Salmon River (Pitka Fork),Chinook,8,8,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/06,Salmon River (Pitka Fork),Chinook,22,22,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/07,Salmon River (Pitka Fork),Chinook,22,22,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/08,Salmon River (Pitka Fork),Chinook,86,86,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/09,Salmon River (Pitka Fork),Chinook,12,12,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/10,Salmon River (Pitka Fork),Chinook,32,32,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/11,Salmon River (Pitka Fork),Chinook,113,113,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/12,Salmon River (Pitka Fork),Chinook,62,62,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/13,Salmon River (Pitka Fork),Chinook,564,564,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/14,Salmon River (Pitka Fork),Chinook,424,424,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/15,Salmon River (Pitka Fork),Chinook,325,325,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/16,Salmon River (Pitka Fork),Chinook,679,679,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/17,Salmon River (Pitka Fork),Chinook,247,247,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/18,Salmon River (Pitka Fork),Chinook,193,193,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/19,Salmon River (Pitka Fork),Chinook,195,195,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/20,Salmon River (Pitka Fork),Chinook,560,560,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/21,Salmon River (Pitka Fork),Chinook,351,351,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/22,Salmon River (Pitka Fork),Chinook,251,251,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/23,Salmon River (Pitka Fork),Chinook,450,450,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/24,Salmon River (Pitka Fork),Chinook,138,138,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/25,Salmon River (Pitka Fork),Chinook,83,83,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/26,Salmon River (Pitka Fork),Chinook,75,75,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/27,Salmon River (Pitka Fork),Chinook,71,71,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/28,Salmon River (Pitka Fork),Chinook,48,48,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/29,Salmon River (Pitka Fork),Chinook,29,29,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/30,Salmon River (Pitka Fork),Chinook,61,61,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,07/31,Salmon River (Pitka Fork),Chinook,64,64,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/01,Salmon River (Pitka Fork),Chinook,30,30,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/02,Salmon River (Pitka Fork),Chinook,34,34,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/03,Salmon River (Pitka Fork),Chinook,29,29,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/04,Salmon River (Pitka Fork),Chinook,19,19,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/05,Salmon River (Pitka Fork),Chinook,34,34,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/06,Salmon River (Pitka Fork),Chinook,9,9,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/07,Salmon River (Pitka Fork),Chinook,7,7,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/08,Salmon River (Pitka Fork),Chinook,6,6,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/09,Salmon River (Pitka Fork),Chinook,4,4,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/10,Salmon River (Pitka Fork),Chinook,3,3,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/11,Salmon River (Pitka Fork),Chinook,2,2,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/12,Salmon River (Pitka Fork),Chinook,2,2,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/13,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/14,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/15,Salmon River (Pitka Fork),Chinook,2,2,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/16,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/17,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/18,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/19,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/20,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/21,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/22,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/23,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/24,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/25,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/26,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/27,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2018,08/28,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,06/17,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,06/18,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,06/19,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,06/20,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,06/21,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,06/22,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,06/23,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,06/24,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,06/25,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,06/26,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,06/27,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,06/28,Salmon River (Pitka Fork),Chinook,16,16,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,06/29,Salmon River (Pitka Fork),Chinook,294,294,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,06/30,Salmon River (Pitka Fork),Chinook,140,140,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/01,Salmon River (Pitka Fork),Chinook,171,171,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/02,Salmon River (Pitka Fork),Chinook,175,175,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/03,Salmon River (Pitka Fork),Chinook,297,297,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/04,Salmon River (Pitka Fork),Chinook,63,63,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/05,Salmon River (Pitka Fork),Chinook,156,156,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/06,Salmon River (Pitka Fork),Chinook,268,268,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/07,Salmon River (Pitka Fork),Chinook,275,275,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/08,Salmon River (Pitka Fork),Chinook,358,358,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/09,Salmon River (Pitka Fork),Chinook,327,327,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/10,Salmon River (Pitka Fork),Chinook,432,432,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/11,Salmon River (Pitka Fork),Chinook,281,281,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/12,Salmon River (Pitka Fork),Chinook,370,370,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/13,Salmon River (Pitka Fork),Chinook,195,195,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/14,Salmon River (Pitka Fork),Chinook,110,110,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/15,Salmon River (Pitka Fork),Chinook,160,160,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/16,Salmon River (Pitka Fork),Chinook,104,104,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/17,Salmon River (Pitka Fork),Chinook,49,49,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/18,Salmon River (Pitka Fork),Chinook,37,37,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/19,Salmon River (Pitka Fork),Chinook,56,56,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/20,Salmon River (Pitka Fork),Chinook,18,18,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/21,Salmon River (Pitka Fork),Chinook,21,21,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/22,Salmon River (Pitka Fork),Chinook,19,19,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/23,Salmon River (Pitka Fork),Chinook,36,36,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/24,Salmon River (Pitka Fork),Chinook,46,46,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/25,Salmon River (Pitka Fork),Chinook,28,28,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/26,Salmon River (Pitka Fork),Chinook,75,75,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/27,Salmon River (Pitka Fork),Chinook,24,24,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/28,Salmon River (Pitka Fork),Chinook,49,49,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/29,Salmon River (Pitka Fork),Chinook,15,15,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/30,Salmon River (Pitka Fork),Chinook,31,31,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,07/31,Salmon River (Pitka Fork),Chinook,19,19,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/01,Salmon River (Pitka Fork),Chinook,26,26,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/02,Salmon River (Pitka Fork),Chinook,13,13,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/03,Salmon River (Pitka Fork),Chinook,5,5,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/04,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/05,Salmon River (Pitka Fork),Chinook,4,4,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/06,Salmon River (Pitka Fork),Chinook,4,4,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/07,Salmon River (Pitka Fork),Chinook,3,3,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/08,Salmon River (Pitka Fork),Chinook,3,3,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/09,Salmon River (Pitka Fork),Chinook,6,6,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/10,Salmon River (Pitka Fork),Chinook,12,12,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/11,Salmon River (Pitka Fork),Chinook,11,11,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/12,Salmon River (Pitka Fork),Chinook,12,12,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/13,Salmon River (Pitka Fork),Chinook,5,5,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/14,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/15,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/16,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/17,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/18,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/19,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/20,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/21,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/22,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/23,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/24,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/25,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/26,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/27,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/28,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/29,Salmon River (Pitka Fork),Chinook,0,0,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2019,08/30,Salmon River (Pitka Fork),Chinook,1,1,Estimated,Weir
Salmon River (Pitka Fork) Escapement,,,2020,06/17,Salmon River (Pitka Fork),Chinook,,,No Data,Weir
Salmon River (Pitka Fork) Escapement,,,2020,06/18,Salmon River (Pitka Fork),Chinook,,,No Data,Weir
Salmon River (Pitka Fork) Escapement,,,2020,06/19,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,06/20,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,06/21,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,06/22,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,06/23,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,06/24,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,06/25,Salmon River (Pitka Fork),Chinook,1,1,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,06/26,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,06/27,Salmon River (Pitka Fork),Chinook,2,2,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,06/28,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,06/29,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,06/30,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/01,Salmon River (Pitka Fork),Chinook,2,2,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/02,Salmon River (Pitka Fork),Chinook,2,2,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/03,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
Salmon River (Pitka Fork) Escapement,,,2020,07/04,Salmon River (Pitka Fork),Chinook,0,0,Counted,Weir
