Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count, CASE  WHEN Count Type = 'Counted Live' THEN 'Counted' ELSE Count Type END,Method
Takotna River Escapement,,,2000,06/24,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,06/25,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2000,06/26,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2000,06/27,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2000,06/28,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,06/29,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2000,06/30,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2000,07/01,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,07/02,Takotna River,Chinook,15,15,Counted,Weir
Takotna River Escapement,,,2000,07/03,Takotna River,Chinook,16,16,Counted,Weir
Takotna River Escapement,,,2000,07/04,Takotna River,Chinook,3,3,Counted,Weir
Takotna River Escapement,,,2000,07/05,Takotna River,Chinook,14,14,Counted,Weir
Takotna River Escapement,,,2000,07/06,Takotna River,Chinook,7,7,Counted,Weir
Takotna River Escapement,,,2000,07/07,Takotna River,Chinook,12,12,Counted,Weir
Takotna River Escapement,,,2000,07/08,Takotna River,Chinook,37,37,Counted,Weir
Takotna River Escapement,,,2000,07/09,Takotna River,Chinook,9,9,Counted,Weir
Takotna River Escapement,,,2000,07/10,Takotna River,Chinook,3,3,Counted,Weir
Takotna River Escapement,,,2000,07/11,Takotna River,Chinook,8,8,Counted,Weir
Takotna River Escapement,,,2000,07/12,Takotna River,Chinook,22,22,Counted,Weir
Takotna River Escapement,,,2000,07/13,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2000,07/14,Takotna River,Chinook,3,3,Counted,Weir
Takotna River Escapement,,,2000,07/15,Takotna River,Chinook,4,4,Counted,Weir
Takotna River Escapement,,,2000,07/16,Takotna River,Chinook,4,4,Counted,Weir
Takotna River Escapement,,,2000,07/17,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2000,07/18,Takotna River,Chinook,6,6,Counted,Weir
Takotna River Escapement,,,2000,07/19,Takotna River,Chinook,4,4,Counted,Weir
Takotna River Escapement,,,2000,07/20,Takotna River,Chinook,8,8,Counted,Weir
Takotna River Escapement,,,2000,07/21,Takotna River,Chinook,7,7,Counted,Weir
Takotna River Escapement,,,2000,07/22,Takotna River,Chinook,39,39,Counted,Weir
Takotna River Escapement,,,2000,07/23,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2000,07/24,Takotna River,Chinook,5,5,Counted,Weir
Takotna River Escapement,,,2000,07/25,Takotna River,Chinook,17,17,Counted,Weir
Takotna River Escapement,,,2000,07/26,Takotna River,Chinook,3,3,Counted,Weir
Takotna River Escapement,,,2000,07/27,Takotna River,Chinook,9,9,Counted,Weir
Takotna River Escapement,,,2000,07/28,Takotna River,Chinook,5,5,Counted,Weir
Takotna River Escapement,,,2000,07/29,Takotna River,Chinook,9,9,Counted,Weir
Takotna River Escapement,,,2000,07/30,Takotna River,Chinook,5,5,Counted,Weir
Takotna River Escapement,,,2000,07/31,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2000,08/01,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2000,08/02,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2000,08/03,Takotna River,Chinook,5,5,Counted,Weir
Takotna River Escapement,,,2000,08/04,Takotna River,Chinook,8,8,Counted,Weir
Takotna River Escapement,,,2000,08/05,Takotna River,Chinook,7,7,Counted,Weir
Takotna River Escapement,,,2000,08/06,Takotna River,Chinook,4,4,Counted,Weir
Takotna River Escapement,,,2000,08/07,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2000,08/08,Takotna River,Chinook,7,7,Counted,Weir
Takotna River Escapement,,,2000,08/09,Takotna River,Chinook,7,7,Counted,Weir
Takotna River Escapement,,,2000,08/10,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,08/11,Takotna River,Chinook,3,3,Counted,Weir
Takotna River Escapement,,,2000,08/12,Takotna River,Chinook,6,6,Counted,Weir
Takotna River Escapement,,,2000,08/13,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2000,08/14,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2000,08/15,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,08/16,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,08/17,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,08/18,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2000,08/19,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,08/20,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,08/21,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,08/22,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,08/23,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,08/24,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,08/25,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,08/26,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,08/27,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2000,08/28,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,08/29,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,08/30,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,08/31,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/01,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/02,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/03,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/04,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/05,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/06,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/07,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/08,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/09,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2000,09/10,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/11,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/12,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/13,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/14,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/15,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/16,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/17,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/18,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/19,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2000,09/20,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,06/23,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,06/24,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,06/25,Takotna River,Chinook,3,3,Counted,Weir
Takotna River Escapement,,,2001,06/26,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,06/27,Takotna River,Chinook,4,4,Counted,Weir
Takotna River Escapement,,,2001,06/28,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,06/29,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,06/30,Takotna River,Chinook,13,13,Counted,Weir
Takotna River Escapement,,,2001,07/01,Takotna River,Chinook,17,17,Counted,Weir
Takotna River Escapement,,,2001,07/02,Takotna River,Chinook,4,4,Counted,Weir
Takotna River Escapement,,,2001,07/03,Takotna River,Chinook,23,23,Counted,Weir
Takotna River Escapement,,,2001,07/04,Takotna River,Chinook,10,10,Counted,Weir
Takotna River Escapement,,,2001,07/05,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,07/06,Takotna River,Chinook,3,3,Counted,Weir
Takotna River Escapement,,,2001,07/07,Takotna River,Chinook,15,15,Counted,Weir
Takotna River Escapement,,,2001,07/08,Takotna River,Chinook,110,110,Counted,Weir
Takotna River Escapement,,,2001,07/09,Takotna River,Chinook,17,17,Counted,Weir
Takotna River Escapement,,,2001,07/10,Takotna River,Chinook,69,69,Counted,Weir
Takotna River Escapement,,,2001,07/11,Takotna River,Chinook,9,9,Counted,Weir
Takotna River Escapement,,,2001,07/12,Takotna River,Chinook,30,30,Counted,Weir
Takotna River Escapement,,,2001,07/13,Takotna River,Chinook,45,45,Counted,Weir
Takotna River Escapement,,,2001,07/14,Takotna River,Chinook,29,29,Counted,Weir
Takotna River Escapement,,,2001,07/15,Takotna River,Chinook,41,41,Counted,Weir
Takotna River Escapement,,,2001,07/16,Takotna River,Chinook,28,28,Counted,Weir
Takotna River Escapement,,,2001,07/17,Takotna River,Chinook,17,17,Counted,Weir
Takotna River Escapement,,,2001,07/18,Takotna River,Chinook,14,14,Counted,Weir
Takotna River Escapement,,,2001,07/19,Takotna River,Chinook,31,31,Counted,Weir
Takotna River Escapement,,,2001,07/20,Takotna River,Chinook,26,26,Counted,Weir
Takotna River Escapement,,,2001,07/21,Takotna River,Chinook,23,23,Counted,Weir
Takotna River Escapement,,,2001,07/22,Takotna River,Chinook,21,21,Counted,Weir
Takotna River Escapement,,,2001,07/23,Takotna River,Chinook,13,13,Counted,Weir
Takotna River Escapement,,,2001,07/24,Takotna River,Chinook,17,17,Counted,Weir
Takotna River Escapement,,,2001,07/25,Takotna River,Chinook,10,10,Counted,Weir
Takotna River Escapement,,,2001,07/26,Takotna River,Chinook,11,11,Counted,Weir
Takotna River Escapement,,,2001,07/27,Takotna River,Chinook,6,6,Counted,Weir
Takotna River Escapement,,,2001,07/28,Takotna River,Chinook,11,11,Counted,Weir
Takotna River Escapement,,,2001,07/29,Takotna River,Chinook,3,3,Counted,Weir
Takotna River Escapement,,,2001,07/30,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2001,07/31,Takotna River,Chinook,4,4,Counted,Weir
Takotna River Escapement,,,2001,08/01,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,08/02,Takotna River,Chinook,3,3,Counted,Weir
Takotna River Escapement,,,2001,08/03,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,08/04,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2001,08/05,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,08/06,Takotna River,Chinook,4,4,Counted,Weir
Takotna River Escapement,,,2001,08/07,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,08/08,Takotna River,Chinook,3,3,Counted,Weir
Takotna River Escapement,,,2001,08/09,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,08/10,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2001,08/11,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,08/12,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2001,08/13,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,08/14,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,08/15,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,08/16,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,08/17,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,08/18,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,08/19,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,08/20,Takotna River,Chinook,0,0,Estimated,Weir
Takotna River Escapement,,,2001,08/21,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,08/22,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,08/23,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,08/24,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,08/25,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,08/26,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,08/27,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,08/28,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,08/29,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,08/30,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,08/31,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,09/01,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,09/02,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,09/03,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,09/04,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2001,09/05,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,09/06,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,09/07,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,09/08,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,09/09,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,09/10,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,09/11,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,09/12,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,09/13,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,09/14,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2001,09/15,Takotna River,Chinook,0,0,Estimated,Weir
Takotna River Escapement,,,2001,09/16,Takotna River,Chinook,0,0,Estimated,Weir
Takotna River Escapement,,,2001,09/17,Takotna River,Chinook,0,0,Estimated,Weir
Takotna River Escapement,,,2001,09/18,Takotna River,Chinook,0,0,Estimated,Weir
Takotna River Escapement,,,2001,09/19,Takotna River,Chinook,0,0,Estimated,Weir
Takotna River Escapement,,,2001,09/20,Takotna River,Chinook,0,0,Estimated,Weir
Takotna River Escapement,,,2002,06/23,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,06/24,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2002,06/25,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,06/26,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,06/27,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2002,06/28,Takotna River,Chinook,4,4,Counted,Weir
Takotna River Escapement,,,2002,06/29,Takotna River,Chinook,3,3,Counted,Weir
Takotna River Escapement,,,2002,06/30,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2002,07/01,Takotna River,Chinook,5,5,Counted,Weir
Takotna River Escapement,,,2002,07/02,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,07/03,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2002,07/04,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2002,07/05,Takotna River,Chinook,3,3,Counted,Weir
Takotna River Escapement,,,2002,07/06,Takotna River,Chinook,11,11,Counted,Weir
Takotna River Escapement,,,2002,07/07,Takotna River,Chinook,17,17,Counted,Weir
Takotna River Escapement,,,2002,07/08,Takotna River,Chinook,32,32,Counted,Weir
Takotna River Escapement,,,2002,07/09,Takotna River,Chinook,7,7,Counted,Weir
Takotna River Escapement,,,2002,07/10,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2002,07/11,Takotna River,Chinook,93,93,Counted,Weir
Takotna River Escapement,,,2002,07/12,Takotna River,Chinook,51,51,Counted,Weir
Takotna River Escapement,,,2002,07/13,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2002,07/14,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2002,07/15,Takotna River,Chinook,12,12,Estimated,Weir
Takotna River Escapement,,,2002,07/16,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,07/17,Takotna River,Chinook,3,3,Counted,Weir
Takotna River Escapement,,,2002,07/18,Takotna River,Chinook,5,5,Counted,Weir
Takotna River Escapement,,,2002,07/19,Takotna River,Chinook,4,4,Counted,Weir
Takotna River Escapement,,,2002,07/20,Takotna River,Chinook,9,9,Counted,Weir
Takotna River Escapement,,,2002,07/21,Takotna River,Chinook,5,5,Counted,Weir
Takotna River Escapement,,,2002,07/22,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2002,07/23,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,07/24,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,07/25,Takotna River,Chinook,6,6,Counted,Weir
Takotna River Escapement,,,2002,07/26,Takotna River,Chinook,5,5,Counted,Weir
Takotna River Escapement,,,2002,07/27,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2002,07/28,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2002,07/29,Takotna River,Chinook,8,8,Counted,Weir
Takotna River Escapement,,,2002,07/30,Takotna River,Chinook,5,5,Counted,Weir
Takotna River Escapement,,,2002,07/31,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/01,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2002,08/02,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/03,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/04,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2002,08/05,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/06,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2002,08/07,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2002,08/08,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/09,Takotna River,Chinook,3,3,Counted,Weir
Takotna River Escapement,,,2002,08/10,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2002,08/11,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/12,Takotna River,Chinook,4,4,Counted,Weir
Takotna River Escapement,,,2002,08/13,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2002,08/14,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/15,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2002,08/16,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/17,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/18,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/19,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/20,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/21,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/22,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/23,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/24,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/25,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2002,08/26,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/27,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/28,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/29,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/30,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,08/31,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,09/01,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,09/02,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,09/03,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,09/04,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,09/05,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,09/06,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,09/07,Takotna River,Chinook,0,0,Estimated,Weir
Takotna River Escapement,,,2002,09/08,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,09/09,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,09/10,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,09/11,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,09/12,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,09/13,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2002,09/14,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,09/15,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2002,09/16,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,09/17,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,09/18,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,09/19,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2002,09/20,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2003,06/24,Takotna River,Chinook,0,0,Estimated,Weir
Takotna River Escapement,,,2003,06/25,Takotna River,Chinook,0,0,Estimated,Weir
Takotna River Escapement,,,2003,06/26,Takotna River,Chinook,0,0,Estimated,Weir
Takotna River Escapement,,,2003,06/27,Takotna River,Chinook,0,0,Estimated,Weir
Takotna River Escapement,,,2003,06/28,Takotna River,Chinook,0,0,Estimated,Weir
Takotna River Escapement,,,2003,06/29,Takotna River,Chinook,0,0,Estimated,Weir
Takotna River Escapement,,,2003,06/30,Takotna River,Chinook,0,0,Estimated,Weir
Takotna River Escapement,,,2003,07/01,Takotna River,Chinook,1,1,Estimated,Weir
Takotna River Escapement,,,2003,07/02,Takotna River,Chinook,10,10,Estimated,Weir
Takotna River Escapement,,,2003,07/03,Takotna River,Chinook,5,5,Estimated,Weir
Takotna River Escapement,,,2003,07/04,Takotna River,Chinook,4,4,Estimated,Weir
Takotna River Escapement,,,2003,07/05,Takotna River,Chinook,6,6,Counted,Weir
Takotna River Escapement,,,2003,07/06,Takotna River,Chinook,6,6,Counted,Weir
Takotna River Escapement,,,2003,07/07,Takotna River,Chinook,6,6,Counted,Weir
Takotna River Escapement,,,2003,07/08,Takotna River,Chinook,10,10,Counted,Weir
Takotna River Escapement,,,2003,07/09,Takotna River,Chinook,37,37,Counted,Weir
Takotna River Escapement,,,2003,07/10,Takotna River,Chinook,23,23,Counted,Weir
Takotna River Escapement,,,2003,07/11,Takotna River,Chinook,10,10,Counted,Weir
Takotna River Escapement,,,2003,07/12,Takotna River,Chinook,16,16,Counted,Weir
Takotna River Escapement,,,2003,07/13,Takotna River,Chinook,24,24,Counted,Weir
Takotna River Escapement,,,2003,07/14,Takotna River,Chinook,5,5,Counted,Weir
Takotna River Escapement,,,2003,07/15,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2003,07/16,Takotna River,Chinook,5,5,Counted,Weir
Takotna River Escapement,,,2003,07/17,Takotna River,Chinook,9,9,Counted,Weir
Takotna River Escapement,,,2003,07/18,Takotna River,Chinook,22,22,Counted,Weir
Takotna River Escapement,,,2003,07/19,Takotna River,Chinook,26,26,Counted,Weir
Takotna River Escapement,,,2003,07/20,Takotna River,Chinook,26,26,Counted,Weir
Takotna River Escapement,,,2003,07/21,Takotna River,Chinook,8,8,Counted,Weir
Takotna River Escapement,,,2003,07/22,Takotna River,Chinook,15,15,Counted,Weir
Takotna River Escapement,,,2003,07/23,Takotna River,Chinook,6,6,Counted,Weir
Takotna River Escapement,,,2003,07/24,Takotna River,Chinook,11,11,Counted,Weir
Takotna River Escapement,,,2003,07/25,Takotna River,Chinook,7,7,Counted,Weir
Takotna River Escapement,,,2003,07/26,Takotna River,Chinook,4,4,Counted,Weir
Takotna River Escapement,,,2003,07/27,Takotna River,Chinook,9,9,Estimated,Weir
Takotna River Escapement,,,2003,07/28,Takotna River,Chinook,6,6,Estimated,Weir
Takotna River Escapement,,,2003,07/29,Takotna River,Chinook,5,5,Estimated,Weir
Takotna River Escapement,,,2003,07/30,Takotna River,Chinook,4,4,Estimated,Weir
Takotna River Escapement,,,2003,07/31,Takotna River,Chinook,4,4,Estimated,Weir
Takotna River Escapement,,,2003,08/01,Takotna River,Chinook,4,4,Estimated,Weir
Takotna River Escapement,,,2003,08/02,Takotna River,Chinook,4,4,Counted,Weir
Takotna River Escapement,,,2003,08/03,Takotna River,Chinook,5,5,Counted,Weir
Takotna River Escapement,,,2003,08/04,Takotna River,Chinook,5,5,Counted,Weir
Takotna River Escapement,,,2003,08/05,Takotna River,Chinook,4,4,Counted,Weir
Takotna River Escapement,,,2003,08/06,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2003,08/07,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2003,08/08,Takotna River,Chinook,5,5,Counted,Weir
Takotna River Escapement,,,2003,08/09,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2003,08/10,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2003,08/11,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2003,08/12,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2003,08/13,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2003,08/14,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2003,08/15,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2003,08/16,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2003,08/17,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2003,08/18,Takotna River,Chinook,2,2,Counted,Weir
Takotna River Escapement,,,2003,08/19,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2003,08/20,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2003,08/21,Takotna River,Chinook,1,1,Counted,Weir
Takotna River Escapement,,,2003,08/22,Takotna River,Chinook,0,0,Counted,Weir
Takotna River Escapement,,,2003,08/23,Takotna River,Chinook,2,2,Counted,Weir
