Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count, CASE  WHEN Count Type = 'Counted Live' THEN 'Counted' ELSE Count Type END,Method
Goodnews River (Middle Fork) Escapement,,,1999,07/15,Goodnews River (Middle Fork),Chinook,117,117,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,07/16,Goodnews River (Middle Fork),Chinook,82,82,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,07/17,Goodnews River (Middle Fork),Chinook,151,151,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,07/18,Goodnews River (Middle Fork),Chinook,125,125,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,07/19,Goodnews River (Middle Fork),Chinook,225,225,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,07/20,Goodnews River (Middle Fork),Chinook,65,65,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,07/21,Goodnews River (Middle Fork),Chinook,202,202,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,07/22,Goodnews River (Middle Fork),Chinook,27,27,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,07/23,Goodnews River (Middle Fork),Chinook,13,13,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,07/24,Goodnews River (Middle Fork),Chinook,267,267,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,07/25,Goodnews River (Middle Fork),Chinook,332,332,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,07/26,Goodnews River (Middle Fork),Chinook,12,12,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,07/27,Goodnews River (Middle Fork),Chinook,49,49,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,07/28,Goodnews River (Middle Fork),Chinook,80,80,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,07/29,Goodnews River (Middle Fork),Chinook,90,90,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,07/30,Goodnews River (Middle Fork),Chinook,5,5,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,07/31,Goodnews River (Middle Fork),Chinook,105,105,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/01,Goodnews River (Middle Fork),Chinook,7,7,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/02,Goodnews River (Middle Fork),Chinook,169,169,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/03,Goodnews River (Middle Fork),Chinook,92,92,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/04,Goodnews River (Middle Fork),Chinook,28,28,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/05,Goodnews River (Middle Fork),Chinook,25,25,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/06,Goodnews River (Middle Fork),Chinook,21,21,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/07,Goodnews River (Middle Fork),Chinook,19,19,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/08,Goodnews River (Middle Fork),Chinook,17,17,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/09,Goodnews River (Middle Fork),Chinook,15,15,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/10,Goodnews River (Middle Fork),Chinook,13,13,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/11,Goodnews River (Middle Fork),Chinook,11,11,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/12,Goodnews River (Middle Fork),Chinook,10,10,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/13,Goodnews River (Middle Fork),Chinook,9,9,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/14,Goodnews River (Middle Fork),Chinook,2,2,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/15,Goodnews River (Middle Fork),Chinook,3,3,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/16,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/17,Goodnews River (Middle Fork),Chinook,9,9,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/18,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/19,Goodnews River (Middle Fork),Chinook,5,5,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/20,Goodnews River (Middle Fork),Chinook,3,3,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/21,Goodnews River (Middle Fork),Chinook,3,3,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/22,Goodnews River (Middle Fork),Chinook,3,3,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/23,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/24,Goodnews River (Middle Fork),Chinook,2,2,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/25,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/26,Goodnews River (Middle Fork),Chinook,4,4,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/27,Goodnews River (Middle Fork),Chinook,2,2,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/28,Goodnews River (Middle Fork),Chinook,4,4,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/29,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/30,Goodnews River (Middle Fork),Chinook,2,2,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,08/31,Goodnews River (Middle Fork),Chinook,2,2,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/01,Goodnews River (Middle Fork),Chinook,3,3,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/02,Goodnews River (Middle Fork),Chinook,2,2,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/03,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/04,Goodnews River (Middle Fork),Chinook,2,2,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/05,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/06,Goodnews River (Middle Fork),Chinook,2,2,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/07,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/08,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/09,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/10,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/11,Goodnews River (Middle Fork),Chinook,2,2,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/12,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/13,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/14,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/15,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/16,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/17,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/18,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/19,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/20,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/21,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/22,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/23,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/24,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/25,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,1999,09/26,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,06/25,Goodnews River (Middle Fork),Chinook,1,1,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,2000,06/26,Goodnews River (Middle Fork),Chinook,2,2,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,2000,06/27,Goodnews River (Middle Fork),Chinook,2,2,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,2000,06/28,Goodnews River (Middle Fork),Chinook,0,0,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,2000,06/29,Goodnews River (Middle Fork),Chinook,0,0,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,2000,06/30,Goodnews River (Middle Fork),Chinook,3,3,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/01,Goodnews River (Middle Fork),Chinook,8,8,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/02,Goodnews River (Middle Fork),Chinook,36,36,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/03,Goodnews River (Middle Fork),Chinook,173,173,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/04,Goodnews River (Middle Fork),Chinook,106,106,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/05,Goodnews River (Middle Fork),Chinook,35,35,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/06,Goodnews River (Middle Fork),Chinook,66,66,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/07,Goodnews River (Middle Fork),Chinook,21,21,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/08,Goodnews River (Middle Fork),Chinook,67,67,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/09,Goodnews River (Middle Fork),Chinook,183,183,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/10,Goodnews River (Middle Fork),Chinook,128,128,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/11,Goodnews River (Middle Fork),Chinook,55,55,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/12,Goodnews River (Middle Fork),Chinook,236,236,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/13,Goodnews River (Middle Fork),Chinook,62,62,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/14,Goodnews River (Middle Fork),Chinook,2,2,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/15,Goodnews River (Middle Fork),Chinook,285,285,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/16,Goodnews River (Middle Fork),Chinook,100,100,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/17,Goodnews River (Middle Fork),Chinook,26,26,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/18,Goodnews River (Middle Fork),Chinook,63,63,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/19,Goodnews River (Middle Fork),Chinook,29,29,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/20,Goodnews River (Middle Fork),Chinook,64,64,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/21,Goodnews River (Middle Fork),Chinook,95,95,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/22,Goodnews River (Middle Fork),Chinook,143,143,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/23,Goodnews River (Middle Fork),Chinook,34,34,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/24,Goodnews River (Middle Fork),Chinook,61,61,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/25,Goodnews River (Middle Fork),Chinook,56,56,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/26,Goodnews River (Middle Fork),Chinook,43,43,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/27,Goodnews River (Middle Fork),Chinook,25,25,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/28,Goodnews River (Middle Fork),Chinook,71,71,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/29,Goodnews River (Middle Fork),Chinook,27,27,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/30,Goodnews River (Middle Fork),Chinook,19,19,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,07/31,Goodnews River (Middle Fork),Chinook,83,83,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/01,Goodnews River (Middle Fork),Chinook,8,8,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/02,Goodnews River (Middle Fork),Chinook,19,19,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/03,Goodnews River (Middle Fork),Chinook,7,7,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/04,Goodnews River (Middle Fork),Chinook,12,12,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/05,Goodnews River (Middle Fork),Chinook,10,10,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/06,Goodnews River (Middle Fork),Chinook,17,17,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/07,Goodnews River (Middle Fork),Chinook,3,3,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/08,Goodnews River (Middle Fork),Chinook,9,9,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/09,Goodnews River (Middle Fork),Chinook,10,10,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/10,Goodnews River (Middle Fork),Chinook,8,8,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/11,Goodnews River (Middle Fork),Chinook,2,2,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/12,Goodnews River (Middle Fork),Chinook,4,4,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/13,Goodnews River (Middle Fork),Chinook,2,2,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/14,Goodnews River (Middle Fork),Chinook,2,2,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/15,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/16,Goodnews River (Middle Fork),Chinook,2,2,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/17,Goodnews River (Middle Fork),Chinook,3,3,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/18,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/19,Goodnews River (Middle Fork),Chinook,3,3,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/20,Goodnews River (Middle Fork),Chinook,4,4,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/21,Goodnews River (Middle Fork),Chinook,3,3,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/22,Goodnews River (Middle Fork),Chinook,4,4,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/23,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/24,Goodnews River (Middle Fork),Chinook,2,2,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/25,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/26,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/27,Goodnews River (Middle Fork),Chinook,2,2,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/28,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/29,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/30,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,08/31,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/01,Goodnews River (Middle Fork),Chinook,5,5,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/02,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/03,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/04,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/05,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/06,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/07,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/08,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/09,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/10,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/11,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/12,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/13,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/14,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/15,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/16,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/17,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/18,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/19,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/20,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/21,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2000,09/22,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,06/25,Goodnews River (Middle Fork),Chinook,1,1,Estimated,Weir
Goodnews River (Middle Fork) Escapement,,,2001,06/26,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,06/27,Goodnews River (Middle Fork),Chinook,61,61,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,06/28,Goodnews River (Middle Fork),Chinook,134,134,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,06/29,Goodnews River (Middle Fork),Chinook,162,162,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,06/30,Goodnews River (Middle Fork),Chinook,8,8,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/01,Goodnews River (Middle Fork),Chinook,21,21,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/02,Goodnews River (Middle Fork),Chinook,90,90,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/03,Goodnews River (Middle Fork),Chinook,203,203,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/04,Goodnews River (Middle Fork),Chinook,111,111,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/05,Goodnews River (Middle Fork),Chinook,92,92,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/06,Goodnews River (Middle Fork),Chinook,99,99,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/07,Goodnews River (Middle Fork),Chinook,112,112,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/08,Goodnews River (Middle Fork),Chinook,226,226,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/09,Goodnews River (Middle Fork),Chinook,16,16,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/10,Goodnews River (Middle Fork),Chinook,242,242,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/11,Goodnews River (Middle Fork),Chinook,106,106,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/12,Goodnews River (Middle Fork),Chinook,188,188,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/13,Goodnews River (Middle Fork),Chinook,334,334,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/14,Goodnews River (Middle Fork),Chinook,194,194,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/15,Goodnews River (Middle Fork),Chinook,264,264,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/16,Goodnews River (Middle Fork),Chinook,498,498,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/17,Goodnews River (Middle Fork),Chinook,151,151,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/18,Goodnews River (Middle Fork),Chinook,162,162,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/19,Goodnews River (Middle Fork),Chinook,845,845,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/20,Goodnews River (Middle Fork),Chinook,28,28,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/21,Goodnews River (Middle Fork),Chinook,66,66,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/22,Goodnews River (Middle Fork),Chinook,53,53,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/23,Goodnews River (Middle Fork),Chinook,44,44,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/24,Goodnews River (Middle Fork),Chinook,54,54,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/25,Goodnews River (Middle Fork),Chinook,30,30,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/26,Goodnews River (Middle Fork),Chinook,37,37,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/27,Goodnews River (Middle Fork),Chinook,88,88,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/28,Goodnews River (Middle Fork),Chinook,105,105,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/29,Goodnews River (Middle Fork),Chinook,66,66,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/30,Goodnews River (Middle Fork),Chinook,27,27,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,07/31,Goodnews River (Middle Fork),Chinook,100,100,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/01,Goodnews River (Middle Fork),Chinook,39,39,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/02,Goodnews River (Middle Fork),Chinook,6,6,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/03,Goodnews River (Middle Fork),Chinook,6,6,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/04,Goodnews River (Middle Fork),Chinook,37,37,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/05,Goodnews River (Middle Fork),Chinook,78,78,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/06,Goodnews River (Middle Fork),Chinook,25,25,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/07,Goodnews River (Middle Fork),Chinook,23,23,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/08,Goodnews River (Middle Fork),Chinook,14,14,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/09,Goodnews River (Middle Fork),Chinook,15,15,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/10,Goodnews River (Middle Fork),Chinook,7,7,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/11,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/12,Goodnews River (Middle Fork),Chinook,21,21,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/13,Goodnews River (Middle Fork),Chinook,4,4,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/14,Goodnews River (Middle Fork),Chinook,11,11,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/15,Goodnews River (Middle Fork),Chinook,21,21,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/16,Goodnews River (Middle Fork),Chinook,4,4,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/17,Goodnews River (Middle Fork),Chinook,4,4,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/18,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/19,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/20,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/21,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/22,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/23,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/24,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/25,Goodnews River (Middle Fork),Chinook,2,2,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/26,Goodnews River (Middle Fork),Chinook,4,4,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/27,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/28,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/29,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/30,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,08/31,Goodnews River (Middle Fork),Chinook,0,0,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,09/01,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,09/02,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
Goodnews River (Middle Fork) Escapement,,,2001,09/03,Goodnews River (Middle Fork),Chinook,1,1,Counted,Weir
