name,year,doy,mean_swe_kgm2,min_swe_kgm2,max_swe_kgm2,sum_swe_kgm2,count,nodata_count
SFKoyukuk,1981,92,113.41406863038048,74.04000091552734,211.41000366210938,766565.6898727417,6759,0.0
Sheenjek,1981,92,81.51762112093644,40.72999954223633,248.80999755859375,1157550.2199172974,14200,0.0
Teedriinjik,1981,92,80.1858353520703,36.11000061035156,221.47000122070312,2372859.2397384644,29592,0.0
Tozitna,1981,92,124.89883977867595,45.15999984741211,293.5299987792969,573785.2699432373,4594,0.0
Barton,1981,92,32.87489973576499,25.90999984741211,40.43000030517578,11473.340007781982,349,0.0
Gisasa,1981,92,188.89762295760295,66.75,375.2799987792969,265401.1602554321,1405,0.0
SFNulato,1981,92,197.6217061138046,84.7699966430664,372.6000061035156,176080.9401473999,891,0.0
Rodo,1981,92,151.31348538398743,89.22000122070312,250.36000061035156,62946.40991973877,416,0.0
Chatanika,1981,92,74.39952164605334,45.0099983215332,195.77999877929688,430847.6298522949,5791,0.0
Nulato,1981,92,203.42657249819345,79.94999694824219,430.30999755859375,496767.6900405884,2442,0.0
Blind,1981,92,129.7381959653368,54.209999084472656,205.47000122070312,66166.47994232178,510,0.0
Goodpaster,1981,92,117.3503935860946,44.220001220703125,253.00999450683594,471044.47985458374,4014,0.0
Kogrukluk,1981,92,54.959153412042404,26.229999542236328,115.01000213623047,113600.57010269165,2067,0.0
Tuluksak,1981,92,108.64823611642052,86.30999755859375,195.72000122070312,240221.25005340576,2211,0.0
Oskawalik,1981,92,89.27166179994713,55.689998626708984,184.27000427246094,123016.34996032715,1378,0.0
Anvik,1981,92,143.95306760445314,95.83000183105469,279.4200134277344,693134.0205154419,4815,0.0
Tatchun,1981,92,72.34906435451013,42.65999984741211,153.99000549316406,86601.83003234863,1197,0.0
Wolf,1981,92,240.10657941023828,64.8499984741211,673.489990234375,954663.7597351074,3976,0.0
Kisaralik,1981,92,96.8295271711064,73.66000366210938,171.82000732421875,262117.53005218506,2707,0.0
Klondike,1981,92,110.05065154141641,66.86000061035156,199.67999267578125,945885.3499984741,8595,0.0
