sampleDate,meanDT,maxDT,minDT,SiteID,sampleYear
1994-05-24,5.669583333333334,7.23,4.22,adfg_Chandindu,1994
1994-05-25,5.4350000000000005,6.49,4.22,adfg_Chandindu,1994
1994-05-26,5.06625,7.23,3.45,adfg_Chandindu,1994
1994-05-27,5.9325,7.97,4.22,adfg_Chandindu,1994
1994-05-28,6.601666666666667,8.33,4.98,adfg_Chandindu,1994
1994-05-29,6.5754166666666665,7.97,4.98,adfg_Chandindu,1994
1994-05-30,6.236666666666667,7.23,5.36,adfg_Chandindu,1994
1994-05-31,6.0720833333333335,7.97,4.22,adfg_Chandindu,1994
1994-06-01,6.358333333333333,7.6,4.98,adfg_Chandindu,1994
1994-06-02,6.612916666666667,8.69,4.6,adfg_Chandindu,1994
1994-06-03,6.5408333333333335,7.97,4.6,adfg_Chandindu,1994
1994-06-04,7.207083333333333,8.69,5.74,adfg_Chandindu,1994
1994-06-05,7.909583333333333,9.78,5.74,adfg_Chandindu,1994
1994-06-06,7.975416666666667,9.42,6.49,adfg_Chandindu,1994
1994-06-07,8.9425,11.21,6.86,adfg_Chandindu,1994
1994-06-08,8.189583333333333,10.14,6.86,adfg_Chandindu,1994
1994-06-09,6.345000000000001,7.23,5.36,adfg_Chandindu,1994
1994-06-10,6.105833333333333,7.6,4.6,adfg_Chandindu,1994
1994-06-11,6.670416666666667,7.97,5.36,adfg_Chandindu,1994
1994-06-12,6.939583333333333,9.42,5.36,adfg_Chandindu,1994
1994-06-13,7.1175,8.33,5.74,adfg_Chandindu,1994
1994-06-14,7.239583333333333,8.69,5.74,adfg_Chandindu,1994
1994-06-15,6.748333333333333,7.97,5.74,adfg_Chandindu,1994
1994-06-16,7.098333333333334,8.69,5.36,adfg_Chandindu,1994
1994-06-17,7.148333333333333,8.69,5.74,adfg_Chandindu,1994
1994-06-18,7.3116666666666665,9.06,5.36,adfg_Chandindu,1994
1994-06-19,7.930833333333333,9.42,6.49,adfg_Chandindu,1994
1994-06-20,7.885833333333333,9.06,6.49,adfg_Chandindu,1994
1994-06-21,6.828333333333333,8.33,6.11,adfg_Chandindu,1994
1994-06-22,5.672916666666667,6.49,4.98,adfg_Chandindu,1994
1994-06-23,6.059166666666667,7.6,4.6,adfg_Chandindu,1994
1994-06-24,7.0808333333333335,8.69,5.36,adfg_Chandindu,1994
1994-06-25,7.809166666666667,8.69,6.86,adfg_Chandindu,1994
1994-06-26,8.005,9.78,6.49,adfg_Chandindu,1994
1994-06-27,8.58125,10.5,6.86,adfg_Chandindu,1994
1994-06-28,9.742916666666666,11.92,7.6,adfg_Chandindu,1994
1994-06-29,10.0275,12.28,7.97,adfg_Chandindu,1994
1994-06-30,10.150416666666667,11.57,8.69,adfg_Chandindu,1994
1994-07-01,10.357916666666666,12.28,8.69,adfg_Chandindu,1994
1994-07-02,10.802916666666667,12.99,8.69,adfg_Chandindu,1994
1994-07-03,11.560833333333333,14.04,9.42,adfg_Chandindu,1994
1994-07-04,11.372083333333334,12.99,9.78,adfg_Chandindu,1994
1994-07-05,10.198333333333334,11.92,9.42,adfg_Chandindu,1994
1994-07-06,9.1175,9.78,8.69,adfg_Chandindu,1994
1994-07-07,9.1779166666666665,11.92,6.86,adfg_Chandindu,1994
1994-07-08,9.969583333333333,11.21,7.97,adfg_Chandindu,1994
1994-07-09,9.55125,10.86,8.33,adfg_Chandindu,1994
1994-07-10,9.90625,12.28,7.97,adfg_Chandindu,1994
1994-07-11,9.955,11.57,7.97,adfg_Chandindu,1994
1994-07-12,9.52,11.21,7.97,adfg_Chandindu,1994
1994-07-13,10.174166666666666,12.99,7.97,adfg_Chandindu,1994
1994-07-14,11.202916666666667,13.69,8.69,adfg_Chandindu,1994
1994-07-15,9.59625,11.92,8.33,adfg_Chandindu,1994
1994-07-16,9.020833333333334,10.86,7.23,adfg_Chandindu,1994
1994-07-17,10.112916666666667,12.99,7.6,adfg_Chandindu,1994
1994-07-18,10.372916666666667,11.92,8.69,adfg_Chandindu,1994
1994-07-19,10.508750000000001,12.99,9.06,adfg_Chandindu,1994
1994-07-20,10.699166666666667,12.99,8.69,adfg_Chandindu,1994
1994-07-21,11.3275,12.63,9.78,adfg_Chandindu,1994
1994-07-22,10.317083333333333,11.92,9.06,adfg_Chandindu,1994
1994-07-23,9.672083333333333,10.86,8.33,adfg_Chandindu,1994
1994-07-24,9.31,10.86,7.6,adfg_Chandindu,1994
1994-07-25,10.34,12.63,8.69,adfg_Chandindu,1994
1994-07-26,10.055,12.28,7.6,adfg_Chandindu,1994
1994-07-27,9.953333333333333,11.57,7.6,adfg_Chandindu,1994
1994-07-28,9.508333333333333,10.86,8.69,adfg_Chandindu,1994
1994-07-29,10.3125,12.28,8.33,adfg_Chandindu,1994
1994-07-30,10.14625,12.28,7.97,adfg_Chandindu,1994
1994-07-31,11.02875,12.99,8.69,adfg_Chandindu,1994
1994-08-01,10.777916666666666,12.28,9.42,adfg_Chandindu,1994
1994-08-02,9.718333333333334,11.21,8.69,adfg_Chandindu,1994
1994-08-03,9.60875,11.57,7.97,adfg_Chandindu,1994
1994-08-04,10.07375,11.92,8.33,adfg_Chandindu,1994
1994-08-05,9.94125,11.21,8.33,adfg_Chandindu,1994
1994-08-06,9.567083333333333,10.86,8.33,adfg_Chandindu,1994
1994-08-07,9.97125,11.57,8.69,adfg_Chandindu,1994
1994-08-08,8.661666666666667,10.14,7.23,adfg_Chandindu,1994
1994-08-09,8.217083333333333,10.14,6.49,adfg_Chandindu,1994
1994-08-10,9.216666666666667,11.21,7.23,adfg_Chandindu,1994
1994-08-11,8.825416666666667,10.14,6.86,adfg_Chandindu,1994
1994-08-12,9.592916666666667,11.92,7.97,adfg_Chandindu,1994
1994-08-13,9.6975,11.92,7.6,adfg_Chandindu,1994
1994-08-14,8.295416666666666,10.5,6.86,adfg_Chandindu,1994
1994-08-15,8.719166666666666,10.5,7.23,adfg_Chandindu,1994
1994-08-16,8.724583333333333,9.78,7.97,adfg_Chandindu,1994
1994-08-17,8.082916666666666,9.42,6.86,adfg_Chandindu,1994
1994-08-18,7.0625,9.06,4.98,adfg_Chandindu,1994
1994-08-19,7.462083333333333,9.78,5.36,adfg_Chandindu,1994
1994-08-20,8.313333333333333,9.06,7.6,adfg_Chandindu,1994
1994-08-21,7.917916666666667,8.69,7.23,adfg_Chandindu,1994
1994-08-22,8.111666666666666,10.14,6.49,adfg_Chandindu,1994
1994-08-23,8.054166666666667,9.06,6.86,adfg_Chandindu,1994
1994-08-24,7.99,9.78,6.49,adfg_Chandindu,1994
1994-08-25,8.285,9.06,7.6,adfg_Chandindu,1994
1994-08-28,6.470000000000001,7.23,5.74,adfg_Chandindu,1994
1994-08-29,5.7,7.23,4.22,adfg_Chandindu,1994
1994-08-30,5.120833333333334,6.11,4.22,adfg_Chandindu,1994
1994-08-31,6.7,8.33,5.74,adfg_Chandindu,1994
1994-09-01,5.7179166666666665,6.86,4.22,adfg_Chandindu,1994
1994-09-02,5.57625,6.86,4.22,adfg_Chandindu,1994
1994-09-03,5.8412500000000005,7.23,4.6,adfg_Chandindu,1994
1994-09-04,5.776666666666666,7.6,4.22,adfg_Chandindu,1994
1994-09-05,5.65625,6.49,4.98,adfg_Chandindu,1994
1994-09-06,6.128333333333334,7.23,5.36,adfg_Chandindu,1994
1994-09-07,6.187916666666667,7.6,5.36,adfg_Chandindu,1994
1994-09-08,6.0175,7.23,5.36,adfg_Chandindu,1994
1994-09-09,5.150416666666667,6.49,3.45,adfg_Chandindu,1994
1994-09-10,5.484166666666667,6.49,4.98,adfg_Chandindu,1994
1994-09-11,5.562916666666667,6.49,4.98,adfg_Chandindu,1994
1994-09-12,5.341666666666667,6.49,4.6,adfg_Chandindu,1994
1994-09-13,4.805833333333333,5.36,4.22,adfg_Chandindu,1994
1994-09-14,3.4633333333333334,4.22,2.28,adfg_Chandindu,1994
1994-09-15,3.70375,4.6,3.06,adfg_Chandindu,1994
1994-09-16,4.930416666666667,6.11,4.22,adfg_Chandindu,1994
1994-09-17,4.8025,6.11,3.45,adfg_Chandindu,1994
1994-09-18,5.08875,6.11,3.84,adfg_Chandindu,1994
1994-09-19,5.925000000000001,6.86,5.36,adfg_Chandindu,1994
1994-09-20,4.947916666666667,6.11,3.84,adfg_Chandindu,1994
1994-09-21,4.472083333333334,4.98,3.45,adfg_Chandindu,1994
1994-09-22,5.1066666666666665,5.74,4.6,adfg_Chandindu,1994
1994-09-23,5.248333333333334,6.11,4.6,adfg_Chandindu,1994
1994-09-24,4.28125,4.98,3.45,adfg_Chandindu,1994
1994-09-25,3.9466666666666668,4.98,3.06,adfg_Chandindu,1994
1994-09-26,2.995,3.45,2.28,adfg_Chandindu,1994
1994-09-27,2.865,3.45,2.28,adfg_Chandindu,1994
1994-09-28,1.8841666666666665,2.67,1.09,adfg_Chandindu,1994
1994-09-29,0.7733333333333333,1.49,-0.11,adfg_Chandindu,1994
1994-09-30,0.25666666666666665,0.69,-0.11,adfg_Chandindu,1994
1995-05-01,0.29,0.29,0.29,adfg_Chandindu,1995
1995-05-02,0.29,0.29,0.29,adfg_Chandindu,1995
1995-05-03,0.29,0.29,0.29,adfg_Chandindu,1995
1995-05-04,0.29,0.29,0.29,adfg_Chandindu,1995
1995-05-05,0.29,0.29,0.29,adfg_Chandindu,1995
1995-05-06,0.29,0.29,0.29,adfg_Chandindu,1995
1995-05-07,0.29,0.29,0.29,adfg_Chandindu,1995
1995-05-08,0.29,0.29,0.29,adfg_Chandindu,1995
1995-05-09,0.6733333333333333,1.49,0.29,adfg_Chandindu,1995
1995-05-10,1.27125,2.28,0.29,adfg_Chandindu,1995
1995-05-11,1.7145833333333333,3.06,0.29,adfg_Chandindu,1995
1995-05-12,2.3204166666666666,4.22,0.69,adfg_Chandindu,1995
1995-05-13,2.60875,4.98,0.69,adfg_Chandindu,1995
1995-05-14,3.3004166666666666,5.74,1.09,adfg_Chandindu,1995
1995-05-15,3.510416666666667,6.11,1.09,adfg_Chandindu,1995
1995-05-16,3.77125,6.11,1.49,adfg_Chandindu,1995
1995-05-17,3.78625,6.11,1.49,adfg_Chandindu,1995
1995-05-18,4.13,7.23,1.49,adfg_Chandindu,1995
1995-05-19,4.98625,7.97,1.89,adfg_Chandindu,1995
1995-05-20,5.795416666666667,7.23,4.22,adfg_Chandindu,1995
1995-05-21,5.44,7.97,3.06,adfg_Chandindu,1995
1995-05-22,5.420833333333333,7.97,2.67,adfg_Chandindu,1995
1995-05-23,4.849166666666667,6.49,3.45,adfg_Chandindu,1995
1995-05-24,5.213333333333334,6.86,3.84,adfg_Chandindu,1995
1995-05-25,4.9245833333333335,6.86,3.06,adfg_Chandindu,1995
1995-05-26,4.909583333333334,6.49,3.06,adfg_Chandindu,1995
1995-05-27,5.340833333333333,6.49,4.22,adfg_Chandindu,1995
1995-05-28,5.809583333333333,7.23,4.22,adfg_Chandindu,1995
1995-05-29,6.108333333333333,7.23,4.6,adfg_Chandindu,1995
1995-05-30,6.535833333333334,8.69,4.6,adfg_Chandindu,1995
1995-05-31,5.902083333333334,7.23,3.84,adfg_Chandindu,1995
1995-06-01,6.157500000000001,7.23,4.98,adfg_Chandindu,1995
1995-06-02,6.245,7.97,4.6,adfg_Chandindu,1995
1995-06-03,6.358333333333333,7.6,4.98,adfg_Chandindu,1995
1995-06-04,7.074583333333334,9.42,4.6,adfg_Chandindu,1995
1995-06-05,7.31875,9.78,4.6,adfg_Chandindu,1995
1995-06-06,7.891666666666667,10.14,5.74,adfg_Chandindu,1995
1995-06-07,7.312083333333334,8.69,5.36,adfg_Chandindu,1995
1995-06-08,7.713333333333334,9.42,6.11,adfg_Chandindu,1995
1995-06-09,7.9675,10.14,5.74,adfg_Chandindu,1995
1995-06-10,8.32,10.5,6.11,adfg_Chandindu,1995
1995-06-11,8.292916666666667,10.14,6.49,adfg_Chandindu,1995
1995-06-12,8.384166666666667,10.14,6.86,adfg_Chandindu,1995
1995-06-13,8.828333333333333,9.78,7.23,adfg_Chandindu,1995
1995-06-14,8.5095833333333335,9.42,7.23,adfg_Chandindu,1995
1995-06-15,9.472916666666666,11.21,7.6,adfg_Chandindu,1995
1995-06-16,10.12375,11.21,8.69,adfg_Chandindu,1995
1995-06-17,9.715,11.57,7.97,adfg_Chandindu,1995
1995-06-18,9.461666666666666,10.86,7.97,adfg_Chandindu,1995
1995-06-19,9.525,10.5,9.06,adfg_Chandindu,1995
1995-06-20,8.586666666666666,9.78,7.97,adfg_Chandindu,1995
1995-06-21,8.285,9.06,7.6,adfg_Chandindu,1995
1995-06-22,9.795416666666666,12.63,7.6,adfg_Chandindu,1995
1995-06-23,10.66875,12.63,8.33,adfg_Chandindu,1995
1995-06-24,11.105416666666667,12.63,9.42,adfg_Chandindu,1995
2005-06-10,13.62375,14.36,12.97,adfg_Eagle,2005
2005-06-11,14.314583333333333,15.08,13.64,adfg_Eagle,2005
2005-06-12,14.612916666666667,15.25,13.98,adfg_Eagle,2005
2005-06-13,15.136666666666667,15.87,14.48,adfg_Eagle,2005
2005-06-14,15.325,15.82,14.7,adfg_Eagle,2005
2005-06-15,15.4325,16.11,14.79,adfg_Eagle,2005
2005-06-16,15.45125,15.94,14.94,adfg_Eagle,2005
2005-06-17,15.942916666666667,16.68,15.39,adfg_Eagle,2005
2005-06-18,15.739166666666666,16.25,15.1,adfg_Eagle,2005
2005-06-19,15.508333333333333,16.01,15.2,adfg_Eagle,2005
2005-06-20,15.437916666666666,16.11,14.91,adfg_Eagle,2005
2005-06-21,15.505416666666667,16.2,14.86,adfg_Eagle,2005
2005-06-22,14.805416666666666,15.89,14.15,adfg_Eagle,2005
2005-06-23,14.160416666666666,14.91,13.47,adfg_Eagle,2005
2005-06-24,14.706666666666667,15.46,14.03,adfg_Eagle,2005
2005-06-25,15.2,15.92,14.6,adfg_Eagle,2005
2005-06-26,15.453333333333333,16.25,14.67,adfg_Eagle,2005
2005-06-27,15.361666666666666,16.08,14.63,adfg_Eagle,2005
2005-06-28,15.65125,16.15,15.08,adfg_Eagle,2005
2005-06-29,15.9025,16.73,15.2,adfg_Eagle,2005
2005-06-30,16.174583333333334,16.84,15.51,adfg_Eagle,2005
2005-07-01,16.35125,16.58,16.2,adfg_Eagle,2005
2005-07-02,16.596666666666668,17.3,16.06,adfg_Eagle,2005
2005-07-03,17.145416666666666,17.99,16.39,adfg_Eagle,2005
2005-07-04,17.320833333333333,17.72,16.99,adfg_Eagle,2005
2005-07-05,16.669583333333332,17.08,16.2,adfg_Eagle,2005
2005-07-06,15.986666666666666,16.44,15.68,adfg_Eagle,2005
2005-07-07,15.245,15.72,15.01,adfg_Eagle,2005
2005-07-08,15.125833333333333,15.77,14.53,adfg_Eagle,2005
2005-07-09,15.880833333333333,16.49,15.39,adfg_Eagle,2005
2005-07-10,16.042916666666667,16.34,15.89,adfg_Eagle,2005
2005-07-11,15.969583333333334,16.56,15.61,adfg_Eagle,2005
2005-07-12,16.677083333333332,17.37,16.03,adfg_Eagle,2005
2005-07-13,17.14625,17.96,16.58,adfg_Eagle,2005
2005-07-14,17.797916666666666,18.7,16.94,adfg_Eagle,2005
2005-07-15,18.217083333333335,19.22,17.25,adfg_Eagle,2005
2005-07-16,18.112083333333334,18.75,17.49,adfg_Eagle,2005
2005-07-17,17.605416666666667,17.89,17.39,adfg_Eagle,2005
2005-07-18,17.466666666666665,18.15,16.92,adfg_Eagle,2005
2005-07-19,16.211666666666666,17.2,15.18,adfg_Eagle,2005
2005-07-20,15.259583333333333,16.15,14.75,adfg_Eagle,2005
2005-07-21,14.588333333333333,15.51,13.67,adfg_Eagle,2005
2005-07-22,14.837916666666667,15.72,13.95,adfg_Eagle,2005
2005-07-23,14.86375,15.63,14.12,adfg_Eagle,2005
2005-07-24,15.291666666666666,16.18,14.58,adfg_Eagle,2005
2005-07-25,15.484166666666667,16.3,14.72,adfg_Eagle,2005
2005-07-26,15.682083333333333,16.37,15.1,adfg_Eagle,2005
2005-07-27,15.68,16.49,14.94,adfg_Eagle,2005
2005-07-28,15.927916666666667,16.61,15.29,adfg_Eagle,2005
2005-07-29,15.309583333333332,15.94,14.98,adfg_Eagle,2005
2005-07-30,14.512916666666667,15.15,14.12,adfg_Eagle,2005
2005-07-31,14.285,14.55,13.88,adfg_Eagle,2005
2005-08-01,13.6875,14.27,13.23,adfg_Eagle,2005
2005-08-02,12.531666666666666,13.11,12.2,adfg_Eagle,2005
2005-08-03,12.667083333333334,13.69,11.88,adfg_Eagle,2005
2005-08-04,13.36375,14.1,12.7,adfg_Eagle,2005
2005-08-05,14.004166666666666,14.51,13.57,adfg_Eagle,2005
2005-08-06,14.145833333333334,14.51,13.79,adfg_Eagle,2005
2005-08-07,14.189583333333333,14.53,13.81,adfg_Eagle,2005
2005-08-08,14.68375,15.77,13.95,adfg_Eagle,2005
2005-08-09,15.0775,16.06,14.19,adfg_Eagle,2005
2005-08-10,15.742083333333333,16.75,14.89,adfg_Eagle,2005
2005-08-11,16.105416666666667,16.89,15.39,adfg_Eagle,2005
2005-08-12,16.321666666666665,16.89,15.8,adfg_Eagle,2005
2005-08-13,16.089166666666667,16.63,15.56,adfg_Eagle,2005
2005-08-14,16.196666666666665,17.03,15.49,adfg_Eagle,2005
2005-08-15,16.30625,17.03,15.68,adfg_Eagle,2005
2005-08-16,16.104166666666668,16.61,15.61,adfg_Eagle,2005
2005-08-17,15.275416666666667,16.03,14.82,adfg_Eagle,2005
2005-08-18,13.900869565217391,14.7,13.5,adfg_Eagle,2005
2007-07-11,16.1055,16.606,15.748,adfg_Eagle,2007
2007-07-12,15.83125,16.272,15.414,adfg_Eagle,2007
2007-07-13,15.367666666666667,15.915,14.768,adfg_Eagle,2007
2007-07-14,15.477166666666667,15.939,14.984,adfg_Eagle,2007
2007-07-15,15.817166666666667,16.487,15.223,adfg_Eagle,2007
2007-07-16,16.34958333333333,17.368,15.605,adfg_Eagle,2007
2007-07-17,16.332,16.558,16.082,adfg_Eagle,2007
2007-07-18,16.994583333333335,17.748,16.32,adfg_Eagle,2007
2007-07-19,17.26625,18.343,16.415,adfg_Eagle,2007
2007-07-20,17.181,17.772,16.582,adfg_Eagle,2007
2007-07-21,17.38725,18.366,16.868,adfg_Eagle,2007
2007-07-22,18.057083333333335,19.151,17.344,adfg_Eagle,2007
2007-07-23,18.11275,18.723,17.534,adfg_Eagle,2007
2007-07-24,17.779666666666667,18.057,17.439,adfg_Eagle,2007
2007-07-25,17.857,18.675,17.225,adfg_Eagle,2007
2007-07-26,17.839166666666667,18.699,17.201,adfg_Eagle,2007
2007-07-27,17.849,18.818,17.106,adfg_Eagle,2007
2007-07-28,18.088916666666666,19.151,17.463,adfg_Eagle,2007
2007-07-29,17.977916666666665,19.199,17.082,adfg_Eagle,2007
2007-07-30,17.960166666666666,18.842,17.344,adfg_Eagle,2007
2007-07-31,17.266333333333332,17.605,16.987,adfg_Eagle,2007
2007-08-01,16.94108333333333,17.32,16.487,adfg_Eagle,2007
2007-08-02,16.885583333333333,17.296,16.392,adfg_Eagle,2007
2007-08-03,16.577916666666667,17.153,16.082,adfg_Eagle,2007
2007-08-04,16.87558333333333,17.368,16.344,adfg_Eagle,2007
2007-08-05,16.949166666666667,17.177,16.654,adfg_Eagle,2007
2007-08-06,16.486666666666665,16.987,16.129,adfg_Eagle,2007
2007-08-07,16.077749999999998,16.582,15.605,adfg_Eagle,2007
2007-08-08,15.466916666666666,16.511,14.601,adfg_Eagle,2007
2007-08-09,15.10275,16.106,14.194,adfg_Eagle,2007
2007-08-10,14.711916666666667,15.748,13.69,adfg_Eagle,2007
2007-08-11,14.781166666666667,16.201,13.666,adfg_Eagle,2007
2007-08-12,14.721583333333333,15.867,13.786,adfg_Eagle,2007
2007-08-13,14.588833333333334,14.816,14.29,adfg_Eagle,2007
2007-08-14,14.3055,14.649,13.714,adfg_Eagle,2007
2007-08-15,15.00675,16.01,14.337,adfg_Eagle,2007
2007-08-16,15.826666666666666,17.034,15.055,adfg_Eagle,2007
2007-08-17,16.226416666666665,17.296,15.366,adfg_Eagle,2007
2007-08-18,16.317833333333333,17.153,15.509,adfg_Eagle,2007
2007-08-19,15.9665,16.439,15.533,adfg_Eagle,2007
2007-08-20,15.512916666666667,16.129,14.816,adfg_Eagle,2007
2007-08-21,15.152750000000001,15.724,14.529,adfg_Eagle,2007
2007-08-22,15.246333333333332,15.939,14.745,adfg_Eagle,2007
2007-08-23,15.1805,15.819,14.505,adfg_Eagle,2007
2007-08-24,15.0295,15.318,14.673,adfg_Eagle,2007
2007-08-25,14.66025,15.772,13.978,adfg_Eagle,2007
2007-08-26,14.781166666666667,16.701,13.642,adfg_Eagle,2007
2007-08-27,14.4522,15.008,13.522,adfg_Eagle,2007
2007-08-28,14.291416666666667,14.792,13.69,adfg_Eagle,2007
2007-08-29,14.149833333333333,14.625,13.738,adfg_Eagle,2007
2007-08-30,13.6855,14.242,12.992,adfg_Eagle,2007
2007-08-31,13.44525,13.81,13.016,adfg_Eagle,2007
2007-09-01,13.789833333333334,14.314,13.425,adfg_Eagle,2007
2007-09-02,13.38075,14.194,12.63,adfg_Eagle,2007
2007-09-03,13.005333333333333,13.642,12.268,adfg_Eagle,2007
2007-09-04,13.179666666666666,14.337,12.268,adfg_Eagle,2007
2007-09-05,12.4605,13.04,11.783,adfg_Eagle,2007
2007-09-06,12.06975,12.413,11.71,adfg_Eagle,2007
2007-09-07,11.665666666666667,11.977,11.321,adfg_Eagle,2007
2007-09-08,11.154916666666667,11.516,11.005,adfg_Eagle,2007
2007-09-09,11.104166666666666,11.224,10.98,adfg_Eagle,2007
2007-09-10,11.11025,11.443,10.858,adfg_Eagle,2007
2007-09-11,11.04125,11.346,10.663,adfg_Eagle,2007
2007-09-12,11.21775,11.516,10.907,adfg_Eagle,2007
2007-09-13,11.519083333333333,12.678,11.175,adfg_Eagle,2007
2007-09-14,10.61725,11.321,9.928,adfg_Eagle,2007
2007-09-15,10.552916666666667,10.712,10.394,adfg_Eagle,2007
2007-09-16,10.124166666666667,10.443,9.854,adfg_Eagle,2007
2007-09-17,9.332083333333333,9.706,9.04,adfg_Eagle,2007
2007-09-18,8.783249999999999,9.089,8.494,adfg_Eagle,2007
2007-09-19,8.107416666666667,8.344,7.945,adfg_Eagle,2007
2007-09-20,8.024166666666666,8.295,7.82,adfg_Eagle,2007
2007-09-21,7.801083333333334,8.07,7.544,adfg_Eagle,2007
2007-09-22,7.210583333333333,7.594,6.889,adfg_Eagle,2007
2007-09-23,6.3397499999999996,6.661,5.975,adfg_Eagle,2007
2007-09-24,5.582,5.796,5.231,adfg_Eagle,2007
2007-09-25,5.318666666666666,5.77,5.102,adfg_Eagle,2007
2007-09-26,5.322916666666667,5.591,5.05,adfg_Eagle,2007
2007-09-27,5.292833333333333,5.565,5.024,adfg_Eagle,2007
2007-09-28,4.99625,5.334,4.688,adfg_Eagle,2007
2007-09-29,5.091166666666666,5.308,4.844,adfg_Eagle,2007
2007-09-30,5.275666666666667,5.616,4.973,adfg_Eagle,2007
2008-07-07,15.978333333333333,16.344,15.581,adfg_Eagle,2008
2008-07-08,15.501166666666666,15.963,15.008,adfg_Eagle,2008
2008-07-09,14.592833333333333,14.912,14.337,adfg_Eagle,2008
2008-07-10,14.3135,14.577,14.002,adfg_Eagle,2008
2008-07-11,14.616666666666667,14.984,14.337,adfg_Eagle,2008
2008-07-12,14.437333333333333,14.864,14.098,adfg_Eagle,2008
2008-07-13,14.724333333333334,15.438,14.194,adfg_Eagle,2008
2008-07-14,15.0195,15.318,14.721,adfg_Eagle,2008
2008-07-15,15.3655,16.034,14.816,adfg_Eagle,2008
2008-07-16,15.604666666666667,16.058,15.151,adfg_Eagle,2008
2008-07-17,15.4295,15.605,15.151,adfg_Eagle,2008
2008-07-18,15.314,15.461,15.223,adfg_Eagle,2008
2008-07-19,14.660833333333333,14.984,14.481,adfg_Eagle,2008
2008-07-20,13.693666666666667,14.218,13.257,adfg_Eagle,2008
2008-07-21,12.855333333333334,12.992,12.727,adfg_Eagle,2008
2008-07-22,12.332166666666666,12.582,12.219,adfg_Eagle,2008
2008-07-23,12.211166666666667,12.364,12.05,adfg_Eagle,2008
2008-07-24,12.549333333333333,13.04,12.171,adfg_Eagle,2008
2008-07-25,12.827166666666667,13.016,12.582,adfg_Eagle,2008
2008-07-26,12.819,13.112,12.534,adfg_Eagle,2008
2008-07-27,13.1565,13.714,12.703,adfg_Eagle,2008
2008-07-28,13.5415,14.122,13.257,adfg_Eagle,2008
2008-07-29,13.361,14.002,12.799,adfg_Eagle,2008
2008-07-30,12.839166666666667,13.281,12.509,adfg_Eagle,2008
2008-07-31,12.5175,12.703,12.34,adfg_Eagle,2008
2008-08-01,12.073833333333333,12.292,11.904,adfg_Eagle,2008
2008-08-02,12.009166666666667,12.389,11.565,adfg_Eagle,2008
2008-08-03,12.617666666666667,13.064,12.34,adfg_Eagle,2008
2008-08-04,13.027833333333334,13.522,12.606,adfg_Eagle,2008
2008-08-05,13.4975,13.762,13.281,adfg_Eagle,2008
2008-08-06,13.693333333333333,14.457,13.137,adfg_Eagle,2008
2008-08-07,13.248833333333334,13.57,13.04,adfg_Eagle,2008
2008-08-08,12.662166666666668,12.92,12.509,adfg_Eagle,2008
2008-08-09,12.517666666666667,12.751,12.389,adfg_Eagle,2008
2008-08-10,12.335666666666667,12.992,11.734,adfg_Eagle,2008
2008-08-11,12.258833333333333,12.847,11.637,adfg_Eagle,2008
2008-08-12,12.428,13.233,11.71,adfg_Eagle,2008
2008-08-13,12.7425,13.088,12.437,adfg_Eagle,2008
2008-08-14,12.895166666666666,13.185,12.509,adfg_Eagle,2008
2008-08-15,13.232666666666667,13.954,12.847,adfg_Eagle,2008
2008-08-16,13.380833333333333,14.314,12.799,adfg_Eagle,2008
2008-08-17,13.369166666666667,13.906,12.992,adfg_Eagle,2008
2008-08-18,13.1405,13.666,12.799,adfg_Eagle,2008
2008-08-19,12.513,13.257,12.05,adfg_Eagle,2008
2008-08-20,12.234833333333334,12.847,11.71,adfg_Eagle,2008
2008-08-21,12.008666666666667,12.678,11.37,adfg_Eagle,2008
2008-08-22,11.9765,12.727,11.273,adfg_Eagle,2008
2008-08-23,12.129833333333334,12.92,11.516,adfg_Eagle,2008
2008-08-24,11.900166666666667,12.098,11.71,adfg_Eagle,2008
2008-08-25,11.528,11.759,11.321,adfg_Eagle,2008
2008-08-26,11.365666666666666,11.734,11.053,adfg_Eagle,2008
2008-08-27,11.033166666666666,11.467,10.761,adfg_Eagle,2008
2008-08-28,10.344833333333334,10.541,10.198,adfg_Eagle,2008
2008-08-29,9.8415,10.026,9.583,adfg_Eagle,2008
2008-08-30,9.554333333333334,9.756,9.336,adfg_Eagle,2008
2008-08-31,9.381666666666666,9.657,9.139,adfg_Eagle,2008
2008-09-01,9.315833333333334,9.608,9.04,adfg_Eagle,2008
2008-09-02,9.3405,9.583,9.114,adfg_Eagle,2008
2008-09-03,9.545833333333334,9.903,9.213,adfg_Eagle,2008
2008-09-04,9.648666666666667,9.903,9.336,adfg_Eagle,2008
2008-09-05,9.8005,10.296,9.485,adfg_Eagle,2008
2008-09-06,9.992666666666667,10.565,9.608,adfg_Eagle,2008
2008-09-07,9.808833333333334,10.149,9.46,adfg_Eagle,2008
2008-09-08,9.980833333333333,10.271,9.682,adfg_Eagle,2008
2008-09-09,10.193333333333333,10.565,9.928,adfg_Eagle,2008
2008-09-10,10.124,10.516,9.879,adfg_Eagle,2008
2008-09-11,9.533666666666667,9.805,9.238,adfg_Eagle,2008
2008-09-12,9.212833333333332,9.435,9.04,adfg_Eagle,2008
2008-09-13,9.237666666666666,9.386,9.089,adfg_Eagle,2008
2008-09-14,9.183833333333332,9.386,8.965,adfg_Eagle,2008
